age,credit_score,balance,tenure,num_products,has_card,is_active,salary,churn
48,590,72601.72144464683,3,3,1,1,0.0,0
53,558,82514.31680729565,7,3,1,1,54123.75030667229,0
31,669,60701.47606692234,8,4,1,0,58754.55340756959,0
60,635,18944.061835392262,0,4,0,0,131183.24101759878,1
52,600,40394.46607042482,3,4,1,0,44688.53360465358,0
64,426,11523.611200748928,9,1,0,1,83242.97545280612,0
31,681,8851.601288925136,8,3,0,0,81287.86715423761,0
58,719,76069.95677278985,9,1,1,1,127883.75801403637,0
42,704,15072.88071648153,1,2,0,0,63312.795884693325,0
27,387,72782.16026893446,4,1,0,1,111389.34743465733,0
26,701,7927.089911156094,1,2,0,0,0.0,0
47,714,71855.32080467019,8,1,1,0,0.0,0
34,441,40452.697241481495,5,3,1,0,0.0,0
23,774,116264.62134602579,2,1,0,1,109299.24875666667,0
40,611,72948.7558231626,0,3,1,1,103683.3468894368,0
51,586,109431.31571976567,7,3,0,0,114841.3786949641,0
34,711,29774.1313429923,8,1,0,0,36131.908214690346,0
67,604,62245.73360976669,8,1,0,1,41822.61712326669,0
58,622,20756.51367534887,9,4,0,0,63947.617866884466,0
44,506,43455.790290223274,8,3,1,0,142184.9651473828,0
66,813,49515.83109021484,7,2,0,0,154691.40638110257,0
40,834,30965.67117251443,8,4,0,1,109690.42449206814,0
25,415,11379.885646172195,9,1,1,0,86550.98624017506,0
19,716,3459.3070538938846,4,4,0,0,136769.1348850063,0
66,361,0.0,7,1,1,0,57207.87714252208,0
67,534,17746.141459861683,8,3,1,1,50452.923475885254,0
56,834,85099.75586687378,1,1,1,1,63548.89396930944,0
23,437,0.0,6,1,1,1,21064.281529021107,0
33,538,5275.086149867799,3,2,0,0,61249.53178141936,0
20,459,131635.9428493166,1,1,0,0,14129.597810802989,0
20,714,34540.15800606984,1,2,1,0,121250.39094497892,0
30,581,72841.84036659343,1,1,0,1,97184.36955165089,0
47,646,85692.68586001979,8,1,0,0,141478.11987739126,0
21,821,86501.0451912512,7,4,1,1,0.0,0
69,610,0.0,1,4,1,0,165084.84734610363,0
41,717,50757.61280402039,6,4,0,0,0.0,0
31,398,0.0,6,1,1,0,10084.596245839712,0
44,457,157852.71435641294,5,2,1,1,38958.92265684549,0
59,823,0.0,6,2,0,1,135386.03459849325,0
34,779,18086.391245207196,9,2,0,1,81278.67486142868,0
20,678,18375.965806339816,5,2,1,0,57808.53747392141,1
20,539,133.58093108478351,6,3,0,1,30368.628267741973,0
62,449,114103.75639026181,5,2,0,1,1203.2424669650063,0
23,775,156897.91604333982,3,2,0,0,126631.36618465051,0
51,742,40970.035227495304,8,4,1,1,109931.963052432,0
37,470,7183.074126223597,4,4,1,1,137622.5188546175,0
58,644,0.0,7,2,0,0,89840.90634905621,0
21,659,50235.65125911594,6,1,0,0,0.0,0
64,588,47345.383073542245,6,3,1,0,7770.853365927396,1
54,813,33948.154945594215,7,2,0,1,93243.56529233544,0
41,412,68855.01015904914,7,4,1,0,51514.148738199,0
28,478,75806.92571261946,5,2,0,0,42057.90165359366,0
68,397,72923.33031751603,6,1,1,1,14838.661755523564,0
33,696,47355.00512126051,5,1,1,0,117379.47837072701,0
43,672,15935.126817029522,3,1,1,0,92809.63187071538,0
38,843,86633.32391226864,7,2,0,0,95059.56114540613,0
29,621,60500.55037686122,8,2,0,1,38319.88756074714,0
39,425,95534.30099338602,7,4,1,0,78814.38794499048,0
25,575,91603.02197888926,7,4,0,0,3111.753690175945,0
18,394,3129.517238115375,8,1,1,1,63508.60095769032,0
33,685,2631.111701695874,3,4,1,0,0.0,0
23,687,29778.371250378863,0,3,0,1,0.0,0
39,778,17749.38366837328,3,2,0,0,53884.40778739943,0
62,519,90210.07103904404,7,2,1,1,188755.90731374657,0
26,505,74052.3870395167,8,2,1,1,0.0,0
18,385,103967.35975141243,5,1,1,1,7820.970373006858,0
23,557,75859.47269643673,7,4,0,0,80838.73983464051,0
44,587,68345.98327493476,0,1,0,0,158471.14530073013,0
32,727,107989.19121376681,6,1,0,1,80108.62484940367,0
43,726,78789.09358940193,6,2,0,0,105107.09261520782,0
19,420,62724.03853750875,5,1,0,0,53119.81246617614,0
35,492,119218.12135722741,7,1,0,1,44468.92055303117,1
39,605,64607.2353261116,4,2,1,1,74109.21760338782,0
40,517,47826.37580328313,5,2,0,1,37085.530468694786,0
46,362,26487.069648894016,6,1,1,1,106213.46693588726,0
58,772,88121.01836181644,7,4,1,1,0.0,0
42,715,109482.02167369876,2,4,0,0,114499.35162834168,0
61,610,57976.5039426628,3,3,1,0,71965.65061513761,0
45,508,112316.62495119355,4,3,0,1,59263.95656995683,0
31,771,0.0,2,4,1,1,0.0,0
29,367,57781.86500768341,3,2,1,0,21010.566400106516,0
34,573,58396.203515822555,3,2,0,0,129932.57365665893,0
49,750,30920.22510370612,3,1,1,0,59570.05009833173,0
30,826,155354.44151927493,4,3,0,1,83919.92329364106,0
65,475,57352.294692449555,5,1,1,1,26023.39933423268,0
42,675,43690.76913582267,6,3,0,0,68547.26818872745,0
62,444,61038.4845373402,3,4,0,0,1392.3975940010278,0
53,407,0.0,8,1,1,1,74994.11271439436,0
35,526,29605.282986203398,4,3,1,0,88532.04486351024,0
29,792,99329.59877781617,7,2,0,0,86030.73635925089,0
56,694,34842.18580268901,1,2,1,0,24820.758475491908,0
35,594,26844.993487989137,1,3,1,1,52897.450794974924,0
30,491,112381.02546057601,4,1,0,1,96859.70729908156,0
66,420,113610.17603807316,3,4,1,0,59428.12023609508,0
43,485,80679.61888644568,4,2,1,0,55634.730882994496,0
20,426,41795.30663845331,1,2,0,1,165173.38043127782,0
43,443,50421.15739534706,4,4,1,1,22450.54405669377,0
41,693,27834.00153700164,6,1,1,0,124020.92340444913,0
62,416,20209.07523885421,7,2,0,0,12265.96682475348,0
55,373,18223.340467662703,2,4,1,1,102739.05428857073,0
27,621,35277.8237285917,3,2,1,0,105407.62790619867,0
25,493,18611.160372610204,5,1,1,0,44481.74224714772,0
49,577,0.0,5,2,1,1,9126.157356894684,0
20,419,68776.10679015623,7,4,0,0,0.0,0
34,454,69383.82323573748,3,4,0,0,39244.32455373321,0
25,570,128031.71033713267,6,4,0,1,96310.93239761618,0
19,695,33266.465265811894,8,2,0,0,16118.592145021074,0
65,557,71844.02358493082,2,4,1,0,74847.4290461864,1
22,620,72508.50317099207,8,2,1,1,0.0,0
18,610,49846.497554978676,3,4,0,0,58305.5903948018,0
66,484,89773.34354998704,3,4,1,1,12647.804790063463,0
27,489,91009.16747402857,6,1,1,1,66100.97490527865,0
60,562,73096.4438079016,6,4,0,1,44946.026519623396,0
19,366,49774.41179808818,5,3,0,1,10481.693188120007,0
25,692,45698.7956578186,2,3,0,0,37056.32610555297,0
23,657,5289.844048117629,0,4,1,1,23292.156887900346,0
54,503,27763.288855292332,9,1,0,0,4303.764988129362,0
50,536,35119.69904393249,8,3,1,0,124137.29126447087,0
42,514,15041.129502822638,8,1,0,0,51991.25677745376,0
30,675,77596.95866750657,5,2,0,1,0.0,0
22,729,107865.1147594804,8,1,0,1,38835.95962026572,0
47,404,23677.502706834,4,1,0,1,115735.58569091323,0
29,556,71337.65742978548,0,4,0,1,31932.068337131182,0
48,356,18635.55441881159,1,2,1,0,144887.19390668144,0
53,576,47803.11316243351,2,2,0,1,27166.89725192054,0
62,474,32386.816832888966,3,2,0,1,95170.40279082276,0
43,517,84075.82594425767,9,3,0,0,121831.92922955059,0
18,578,32848.473046312865,3,3,1,0,92509.69861557166,0
32,511,100466.41654826587,6,3,0,0,1275.3012679484673,0
62,547,50171.16905351204,2,4,1,1,22876.571153921766,0
45,732,34015.85161620677,6,2,1,0,128503.54951932907,0
50,755,9867.789506193476,5,4,0,1,29769.42718340113,0
41,352,70128.18041181398,1,4,1,1,118783.82569511024,0
26,538,95808.73608904722,4,3,1,0,48485.76390925281,1
64,773,70932.85026147497,1,1,0,0,77071.86596095756,0
58,615,149553.26665657695,8,2,1,0,694.6361489524279,0
69,452,117191.49809881672,7,3,0,0,39586.62126437509,0
62,646,47698.889411319375,9,2,1,0,26234.68097801391,0
33,422,47278.90264771723,8,2,1,1,81279.98252790868,0
31,360,78787.86877941413,2,2,0,0,74659.87898579413,1
30,666,26479.2327829726,7,1,0,1,93132.49481228171,0
65,607,106651.53226129946,1,1,0,1,45473.87484536636,0
46,728,74464.02087374334,9,4,0,1,23488.49643527109,0
41,522,70258.35643434132,7,1,0,1,79136.45427721538,0
68,777,87478.14671083266,6,4,1,0,18520.55484964828,1
49,560,128913.19533476236,9,2,1,1,123921.12632112941,0
65,719,66838.21408750021,8,4,0,1,64273.88067054437,0
69,400,55478.385165144624,8,2,1,0,53693.2445147522,0
22,398,120348.78493290313,1,4,1,0,93108.78113751055,0
36,741,98702.01663964542,0,3,1,1,66181.77502841418,0
56,766,47160.80638465111,9,4,1,1,0.0,0
60,821,60207.4579463608,2,1,0,0,16928.505030528322,0
25,512,67815.23663755195,4,4,1,1,122885.43519323075,0
34,361,74472.51778419931,0,2,1,0,74194.21739222913,0
46,839,5736.00596243544,6,2,1,1,0.0,0
59,650,0.0,8,1,1,1,87605.60333575831,0
23,473,24504.39911990185,8,4,0,0,42037.05900651256,0
49,731,21410.462279546307,5,3,1,1,26275.0023745609,0
33,801,34247.0394410999,6,4,1,0,12756.3637183077,0
29,492,85388.42568360017,5,3,0,1,119996.47356593437,0
44,734,53242.83374701047,4,1,0,1,0.0,0
39,743,67855.78420040754,5,2,1,1,28123.396278025488,0
51,600,11027.863598309537,9,2,0,0,76006.33829556212,0
34,666,41534.3118831622,2,1,0,0,148918.15344517483,0
60,484,83490.30646979362,4,4,1,1,97692.90981751595,0
22,814,83798.09832707208,6,4,0,1,27698.769223359872,0
62,841,31017.046872483683,5,3,1,0,146467.67270534072,0
19,840,66466.49545518214,0,3,1,1,2243.83001475138,0
56,718,147953.91413929328,2,3,0,1,83266.80826775772,0
36,371,59296.082829774474,6,3,0,1,94389.23228761074,0
37,533,32272.522154302187,6,1,0,0,25944.22083997795,0
18,572,53049.50442551359,7,3,0,0,104879.65259441269,0
54,829,63687.08430107332,9,4,0,0,44305.49355295202,0
26,623,53953.264772378025,6,4,1,0,104757.12137589822,1
52,618,58745.811972939926,5,3,1,0,0.0,0
55,423,2262.1281225264174,3,4,1,0,86748.80451144373,0
61,746,21494.780996561953,3,3,1,0,49394.66636531975,0
54,518,54026.590517140095,8,2,0,0,127485.1891483911,0
33,395,53389.28119910253,4,2,0,1,67800.96351145247,0
56,843,37352.42900559997,7,3,1,0,132461.47668600595,0
60,445,52919.456556942525,1,4,1,0,95380.6382516526,1
34,358,62440.59421656821,1,1,0,1,63624.57704759213,0
24,388,95576.538260981,2,2,0,1,109383.46548071475,0
64,576,56031.53059095796,1,3,0,1,109702.92322635608,0
25,401,75964.12821193013,6,4,0,0,93595.50022456069,0
48,771,38335.98794264316,6,2,0,0,0.0,0
30,606,82883.82894393927,5,3,0,1,20871.975461780108,0
24,511,75029.21190449427,2,1,1,1,139205.29232529618,0
58,351,94632.68012719278,5,2,0,0,7202.707228236708,1
25,589,88538.41849777951,1,4,0,1,114123.05750329034,0
52,425,83549.42491524585,4,3,1,1,105322.63283898344,0
54,839,56063.30365368879,1,4,0,1,33712.38192089853,0
21,495,69797.56908177873,0,1,0,1,0.0,0
26,587,102540.35713806105,1,2,1,1,41554.37010260367,1
59,359,33917.01722388822,1,4,1,0,173900.75218165055,1
44,415,34863.68885212537,4,4,1,1,26836.135389532275,1
24,453,67257.25591801447,5,4,0,1,30287.132770036478,0
69,375,76611.18761061813,6,2,1,0,20120.87948450866,1
31,712,27035.740029439818,4,4,0,0,130739.22382747597,0
18,822,57009.49746346766,1,2,1,0,57854.21441874468,0
66,842,56240.04903084861,0,4,0,0,38704.688552543055,0
18,482,0.0,7,4,0,1,140673.70085976756,0
46,744,51216.24042964961,9,2,0,0,98974.70439677684,1
69,602,53707.28668606135,2,2,0,1,24035.48791448702,0
48,372,53588.28228707924,2,4,1,1,8820.804446910981,0
48,395,116636.57098309073,3,2,0,1,127908.49824399866,0
38,623,11368.06805964499,2,2,0,1,70839.40818708579,0
24,561,27015.09715181549,2,3,1,1,0.0,1
47,354,0.0,4,4,0,1,0.0,0
64,815,40763.33335303437,7,1,0,0,14198.06424001207,0
22,715,44174.257834959964,7,4,1,1,8025.770594848509,1
63,601,39600.91294662975,9,2,0,0,0.0,0
39,843,104307.0935793504,3,1,1,0,15024.650667575195,0
45,835,94424.70089347853,4,2,0,1,24045.971917807314,0
26,836,63114.26897069217,3,2,0,0,46865.935580771475,0
50,479,45175.47785840551,0,3,0,0,154645.50225638563,0
27,790,101047.58672427456,3,3,0,1,56657.83639508631,0
32,602,59209.68560656594,2,1,1,1,61621.25811278928,0
55,713,27269.198443261685,4,2,0,1,95462.76818994712,0
20,779,0.0,1,1,1,1,58134.096446671996,0
41,431,42347.420244172696,7,2,1,1,90007.64819433542,0
48,574,90185.74468690435,8,3,0,1,84030.74384758667,0
24,414,151061.5475817236,9,4,1,1,76129.42827996217,0
33,489,62464.41384757904,0,1,1,0,208323.30422094793,0
35,556,29385.779395187827,1,3,0,1,115556.29220221759,0
52,777,12601.39166863144,9,2,1,1,15913.90076466347,0
68,781,82078.19585222396,8,2,0,0,88511.10930945819,0
61,544,0.0,5,3,0,0,30413.15966701399,0
27,514,82013.80405619553,3,1,0,1,92312.53820299268,0
18,615,92708.4642505165,5,4,0,1,1240.6291445865063,0
20,805,77451.17812931456,5,2,0,1,14611.027595801053,0
48,838,51213.5331224577,8,1,1,0,87195.37812450636,0
26,463,82597.62614187258,5,4,0,1,119883.45567990126,0
30,443,66837.534845132,0,4,0,1,95132.21743765066,0
62,703,28875.046325576328,6,3,0,1,112705.8667267609,0
63,500,134016.49289500102,7,3,1,0,88690.9279381923,1
61,449,45932.82481557935,2,1,1,1,78624.80495161659,0
31,365,91030.09201799637,1,2,1,0,44815.33628707816,0
50,551,0.0,1,2,1,0,110650.09043583984,0
49,545,111058.83531123717,8,4,1,1,121243.96164133208,0
27,631,118750.54978618327,4,2,1,0,66844.21543351124,0
46,450,61193.35148506553,5,3,1,0,64153.697911067095,1
45,707,82350.84138951034,9,2,1,0,149570.29058611183,0
38,690,82340.60726430251,0,3,1,0,68978.91100918886,0
57,581,34288.65721437103,2,1,0,0,73784.29351829845,0
53,440,81884.89221757361,8,3,1,1,94211.29538764476,0
45,603,27654.781205097785,5,1,1,1,65109.68720229232,0
55,687,35649.72305418696,0,3,0,1,28982.98386284524,0
57,536,105077.72572849195,7,1,1,0,88898.2787761761,0
47,481,98986.3076280081,1,4,1,0,68062.24949888392,0
31,603,31744.979915368298,7,4,1,1,162112.4878237248,0
57,527,30656.946259958375,7,3,1,1,109422.42751461882,0
55,550,34176.13590169311,8,4,1,0,40225.885677849925,0
69,524,89305.58265861963,4,4,1,1,106453.01095951878,0
25,501,20000.60876758412,2,1,1,0,85393.291736549,0
39,708,74268.5055614381,8,3,1,1,135471.31509727566,0
66,580,89873.87242537178,5,2,0,0,43777.289358548034,0
44,583,56470.181988275996,6,4,0,0,79433.80741797622,0
67,676,100402.5478745971,1,4,0,0,65045.31754537539,0
18,530,47827.5932204083,6,4,1,0,72923.97115291496,0
19,400,51445.77596024342,5,2,1,1,25740.05254980253,0
59,776,20910.150754725742,2,1,1,1,98795.58339565883,0
36,377,100687.09390480822,7,1,1,1,90898.21379247484,0
45,635,29339.182120845187,1,1,1,0,134261.18084608976,0
40,482,73990.87270860237,7,4,1,1,69498.70740066096,1
39,456,57147.35731496261,9,3,1,0,49408.024587593245,0
66,370,17888.6774755335,5,2,0,0,109464.71889720185,0
22,800,35635.87424706717,1,2,1,1,30289.780920015786,0
58,564,115314.88956162936,5,1,0,1,124249.22675419794,0
64,521,68066.30170537921,5,3,1,0,124142.09987068514,1
52,720,19633.986345326324,5,2,1,0,132863.94505672043,0
38,369,72213.13149394767,2,4,0,1,88831.14923397468,0
26,632,54155.438736218195,6,1,0,1,45675.1808701117,0
53,597,198161.85608976727,2,4,0,0,75459.38631526813,1
42,626,71404.9536536909,5,1,0,1,89003.44475396031,0
25,411,44775.006117345416,5,2,1,1,41992.9177406062,0
36,826,116801.11671148417,6,2,1,0,136655.8144462608,0
68,469,0.0,7,3,1,1,99004.20837842715,0
31,689,63772.8062552439,8,3,1,1,25388.852233899757,0
27,723,139777.13978724292,7,1,1,1,164143.68382328885,0
53,521,55352.02862560984,7,2,0,0,74869.46375850885,0
28,415,0.0,8,3,0,1,15294.847857500688,0
65,498,44163.28142357609,2,2,0,1,28487.293862636296,0
62,753,118180.72163836147,2,1,0,1,144389.17985826725,0
69,803,75042.78385283085,5,1,0,1,161249.2458108411,0
65,818,26445.755619499287,4,3,0,0,120474.25267404591,0
30,463,32590.287712839043,7,2,0,0,135965.4324293568,0
29,653,37611.98915400746,0,3,1,1,130830.77293993055,0
35,425,74447.91536215985,1,1,1,1,97845.8076382033,1
42,705,113527.84531754613,7,3,1,1,86452.08939054629,0
63,557,102096.92051196683,8,1,1,1,96993.15972383038,0
56,706,78240.48728436514,3,3,1,1,106800.77215716473,0
51,692,6734.209597700668,3,4,0,0,32920.09967368009,0
63,846,6882.699440262353,5,2,0,0,106597.93646560551,0
51,594,81330.08084855054,4,1,0,1,142930.84236485086,0
37,520,6181.156082684225,1,1,1,0,59681.37858354845,0
39,613,50977.31915725583,5,2,1,0,54337.61073391015,0
44,431,72166.01784744707,8,1,1,1,93827.31546193329,0
22,405,14496.240185492446,7,4,1,0,37517.12247959319,0
56,609,19029.50662564546,8,4,0,1,4159.069168624686,0
51,762,56235.15741728726,6,4,1,0,127385.9520052589,1
56,616,80146.01150096215,8,4,1,0,47452.43699882836,0
45,740,102460.75081655028,2,3,1,0,70922.42893601046,0
58,438,84282.13739082207,0,2,1,0,39493.74794959673,0
67,574,62946.26379968778,1,2,0,1,133837.74074564996,1
47,656,30152.209857718026,9,2,0,1,112658.80791420072,0
41,523,17163.72016621923,6,4,0,0,57963.02294231497,0
23,357,39564.916466834096,2,2,0,0,11005.131761862402,1
58,386,76397.4233992227,8,2,0,1,52653.50975708998,0
65,813,73464.94826509371,3,3,1,1,98507.63499748569,0
54,652,0.0,5,2,0,1,79431.78520398826,0
63,482,28572.918869299883,2,2,1,0,75454.90222259935,0
62,479,108180.30206424624,0,1,1,1,80584.9379734906,1
59,369,63168.60191216558,2,1,1,0,107939.81157490797,0
44,822,3319.6434758805626,2,1,1,1,67907.03979674779,0
23,404,154232.84726392606,5,2,1,0,92500.67252297513,1
18,729,58842.33070740941,0,4,0,0,20654.039612745088,0
28,470,75373.35837253631,2,2,0,1,197692.5388487663,0
40,517,75980.99024180538,5,3,0,1,55807.034034187265,0
56,486,45296.18135359256,3,2,1,1,80179.65039419886,0
41,762,30897.05272714423,6,2,0,0,98323.27623931055,0
19,366,144866.99940263762,6,1,1,0,49460.47437997296,0
28,526,100128.23478471002,9,3,0,0,70391.23971247315,0
68,489,92877.48804434706,8,3,0,0,69783.76373283875,0
69,486,83051.56766872843,2,2,1,0,24298.095371331154,0
37,446,19867.304385532618,6,3,1,0,91929.47127698192,0
59,806,111101.20766961094,6,2,1,0,0.0,0
55,539,26274.693679530028,5,2,0,0,157635.4221208307,0
66,559,71331.47192602583,7,3,0,0,109648.54424891964,0
64,542,0.0,1,3,0,1,101956.11788266883,0
50,840,0.0,3,1,0,1,0.0,0
38,519,72731.64810612459,8,2,0,0,30373.566335348973,0
50,520,27636.029312203675,8,2,1,1,139467.2560402527,0
34,513,0.0,0,4,1,1,250000.0,0
36,513,81624.38011788302,4,2,1,0,129734.62325285154,0
49,394,144803.23084203157,2,4,0,0,121847.17051254754,1
47,652,115582.41034320247,1,3,0,1,96248.71140570941,0
48,362,49707.2845893731,0,1,0,0,27625.140214491475,1
38,462,60353.81226787783,5,2,1,0,119758.70416001652,0
39,451,95508.25027135652,6,4,1,0,14939.633145153544,0
18,495,104885.12079339627,5,2,0,0,9470.741743007318,0
49,728,46258.57124697205,3,3,0,0,6323.533728075505,0
47,649,61367.10862898297,7,4,0,0,118786.13232507964,0
66,845,72024.59227058146,6,3,1,0,67129.2972536249,0
44,525,82155.05281115328,9,1,1,0,75042.90499521903,0
42,814,54676.94231954932,3,2,1,0,69229.80314746578,0
21,372,55196.59019725023,2,2,1,1,13714.172940088756,0
28,602,115193.29319017552,4,2,0,0,36463.4546991298,0
35,749,108380.82809771545,5,4,1,0,38978.68968732737,0
37,615,79096.42293744354,4,1,0,1,0.0,0
36,816,128764.36280091714,8,3,0,0,44789.49523498244,0
38,507,44542.16951094332,0,4,1,0,15934.677180188068,1
57,366,124918.93794517522,5,4,1,1,98883.78144334962,1
24,736,81700.61774142201,4,3,0,0,103048.55319834121,0
35,384,190841.0448885836,2,4,1,0,5318.043868005509,1
26,732,12300.722928700889,6,2,0,0,55168.411787599965,0
34,716,32426.189911306337,8,3,0,0,162802.99406583517,0
53,772,76751.9131280219,5,3,1,1,20961.855116085346,0
20,589,75889.36211915968,0,1,0,1,91331.8908897533,0
35,797,138005.55936700074,0,1,1,1,75276.09670014422,0
19,434,33265.012668018644,4,4,1,1,124644.37789204536,0
67,567,96196.74074775536,6,1,1,1,84773.34206787031,0
55,410,106498.52018727982,3,2,1,0,48435.22610381249,0
30,733,88185.9132888259,3,3,1,1,73338.20607364425,0
28,707,21560.1463230272,8,3,0,1,74068.4971976868,0
23,753,116310.35221016791,0,3,1,1,65415.24088585881,1
42,732,109172.99725261655,0,4,0,1,4044.427233799128,1
57,504,83983.3807916151,1,4,1,0,132154.43037989462,0
48,384,68173.90748835816,9,4,1,0,123321.67939321624,0
63,814,69044.32040177485,4,3,1,1,17790.548656507126,0
35,596,56850.56831042489,1,4,0,0,54963.71839081233,0
32,397,85631.40537010567,3,3,1,1,58745.7165322892,0
42,813,61245.3941177991,9,3,0,1,12174.059975020886,0
28,847,26059.000985894352,6,4,1,0,0.0,0
68,572,18056.334206896317,2,4,1,1,36470.36740438319,0
27,735,29918.549853908316,2,1,1,0,52179.882987440404,0
42,368,68885.28970197806,0,4,0,0,0.0,1
45,396,58921.76654259171,7,3,0,0,78848.88820427394,0
20,488,68613.75173154997,1,4,0,1,128142.815165817,0
42,678,80032.52534184445,2,3,1,0,112105.8073082634,0
41,416,34907.16296332484,3,4,1,1,63665.717342064076,0
31,367,118626.40673381391,6,2,1,1,0.0,1
24,684,49291.56691810102,6,1,1,0,105785.11703295239,0
20,735,42662.920608739645,7,1,0,0,77319.6084532279,0
18,719,79295.4494932981,2,2,0,0,91217.55546090101,0
43,749,0.0,3,1,0,1,166805.14001512568,0
22,751,28378.62201108323,3,2,0,1,28759.418523467335,0
67,651,99242.91194767332,0,1,1,1,0.0,0
30,609,0.0,7,1,1,0,17327.27110951215,0
51,778,104702.96787732624,5,3,0,0,94302.25341339105,0
53,524,120445.46265436539,4,4,1,0,71346.29508740203,1
43,398,45221.78648705006,9,1,0,0,9218.193520065914,0
63,725,71672.5106970524,1,3,0,0,0.0,0
23,487,104763.48339404106,9,3,0,1,52269.54920913023,0
30,839,41328.432478259216,6,3,0,1,7695.26650590972,0
31,557,94711.02082104725,2,1,0,1,96031.67091272627,0
25,775,33154.04819477313,6,3,1,0,49428.65556868655,0
33,371,40895.90826667283,7,1,1,0,38644.105783414416,0
34,679,28026.54142700105,3,1,0,0,32086.179853849673,0
57,574,73705.88796779214,3,2,0,0,83156.13632902972,0
33,581,106318.76210262199,8,4,0,0,72130.46118800179,0
63,482,52635.482715313425,1,1,0,1,80097.8634931297,0
58,835,9150.03360350387,0,4,1,1,79006.47219029057,0
64,546,16691.727108527375,6,4,1,1,66390.22317016468,0
23,775,75783.97685482161,9,4,0,1,18343.470827095472,0
69,562,133764.65653577077,5,2,0,0,33480.99366343689,0
49,374,75748.9999725759,1,1,1,0,50266.254743053156,1
69,789,44524.137973949895,5,1,0,0,173259.76190441608,0
36,442,90647.35867401137,2,4,1,1,2558.183979159425,0
67,485,50420.05457653014,8,1,1,1,49051.17483415548,0
48,780,44868.59130543174,6,3,1,0,74913.35300552443,0
21,796,21661.635772189453,3,2,1,0,54833.36233637537,0
39,808,116337.95376985424,6,4,0,0,123698.47707188688,0
25,562,0.0,6,3,1,0,54575.10347485668,0
66,728,91914.36801117077,6,3,1,1,58272.93004246953,0
33,513,41450.20248809853,3,4,1,1,110731.42568081585,0
29,720,43586.37074193549,5,4,1,1,160535.5831459188,0
46,601,127692.6062447125,0,2,1,0,140374.9186974164,0
40,375,31434.756311997946,4,3,1,0,63167.305794542815,0
23,558,32797.2338388636,3,3,0,0,67524.28941337984,0
60,583,54784.23044321879,5,4,0,0,72335.9622392102,0
61,478,76553.89543248953,9,2,1,1,77349.97042312927,0
56,537,42325.76870828522,9,2,0,0,27632.594282609258,0
50,601,0.0,4,4,1,1,116829.68994277195,0
38,374,25372.072764729382,6,4,0,0,80330.45638613933,0
46,425,111253.35425858077,1,3,0,1,67757.19055923431,1
45,733,62991.071565420454,4,1,1,0,6442.731172046362,0
26,525,78043.49134815288,6,2,1,0,73114.31042453062,1
22,654,49543.1517130785,6,2,1,0,0.0,0
31,632,33620.092153069214,9,3,0,1,40917.5327983884,0
41,625,127102.77799501644,4,3,0,1,41845.114676040066,0
26,556,52472.32571795677,9,4,1,1,84349.75965438095,0
23,591,42265.20481891492,9,1,1,1,163992.5012472648,0
62,761,103845.69465421358,5,2,1,1,98595.37328327185,0
37,832,31105.58564530459,0,3,1,0,142420.10363178066,0
48,478,36210.90624904013,3,4,1,1,102260.60865517883,0
45,684,60409.86736067592,7,1,0,0,126252.67448438077,0
56,834,60010.80416352719,5,4,0,1,162856.3676471553,0
56,353,70384.45391612858,9,1,0,1,33408.158384887254,0
33,742,143666.7635758195,8,1,1,1,30144.77829342483,0
62,598,73449.92985409482,0,4,0,0,103440.54502386607,1
37,833,0.0,8,4,1,1,69816.07729688771,0
61,639,73051.95773726243,3,4,0,1,81017.69164034803,0
39,769,61515.199779583956,8,3,0,0,57566.65539463197,0
23,433,61738.000974058305,5,3,1,0,40187.06414876413,0
57,421,69837.89237584683,4,3,0,1,151038.23343875125,0
19,813,58852.86849300803,0,3,1,1,15006.944309004284,0
58,613,57895.51627778444,1,3,1,1,104319.61296207721,0
20,629,84521.76839083145,5,2,1,0,96211.41428652249,0
28,434,38316.76811221996,5,4,0,0,0.0,0
49,463,22092.546574432978,5,2,1,1,28460.98350032031,0
66,759,180951.25810489565,1,3,1,0,36865.471952506625,1
39,501,31365.702248750666,5,3,0,1,98229.20566582956,0
24,642,64005.71649840306,0,3,1,1,51648.24470347245,0
30,508,173.58996498530905,1,3,0,1,65720.50966945973,0
64,481,64658.73660205687,4,1,0,0,0.0,0
55,433,22670.977972426597,6,2,0,1,186295.5858357657,0
23,814,42301.08228599957,6,2,1,1,73559.78093697486,0
38,820,101802.58663084495,9,2,1,0,94950.0448648472,0
31,407,78880.38273512296,8,4,0,1,42968.725571738876,0
27,526,82736.38098299276,3,4,0,1,37368.63364660744,0
62,631,0.0,7,3,1,0,165634.23274767658,0
50,541,133475.8067931605,0,2,1,1,0.0,0
27,710,12324.747562325,8,1,1,0,83932.35342153884,0
51,480,121142.43257175459,3,4,0,1,9424.805444605336,0
39,379,100861.75463925945,7,4,0,1,49749.94228014976,0
21,518,83093.30967138721,9,2,0,0,38095.27661629896,0
41,648,25800.608763664743,7,4,1,0,20701.115829037604,0
27,440,66063.59379278091,9,4,1,0,71772.08648531638,0
30,757,41163.143574205606,0,3,1,1,0.0,0
63,356,61161.582860211674,1,1,0,1,54225.57590406513,0
54,383,50005.1096365776,6,1,1,0,65485.50123250124,1
24,604,0.0,5,4,1,1,2036.1726796993753,0
62,606,104871.36603938352,1,3,0,0,145660.9360724692,0
